Unnamed: 0,protein_id_x,transcript_id,rNC1,rNC2,rKD1,rKD2,NC1,NC2,NC3,KD1,KD2,KD3,protein_id_y,High_Pause_Countsc18nc,protein_id,High_Pause_Countsc18ko
399,ENSMUSP00000002735,ENSMUST00000002735,115,102,175,143,1108.1,1069.1,1119.8,1177.2,1091.0,998.2,ENSMUSP00000002735,7.5,ENSMUSP00000002735,17.5
400,ENSMUSP00000002737,ENSMUST00000002737,63,58,68,62,61.4,63.7,54.7,49.1,45.4,48.2,ENSMUSP00000002737,10.0,ENSMUSP00000002737,23.5
403,ENSMUSP00000002757,ENSMUST00000002757,86,77,133,123,809.7,774.3,766.6,662.7,571.2,528.3,ENSMUSP00000002757,7.0,ENSMUSP00000002757,10.5
405,ENSMUSP00000002790,ENSMUST00000002790,509,423,763,630,3739.9,3319.7,3518.2,2958.1,2979.6,2451.0,ENSMUSP00000002790,44.5,ENSMUSP00000002790,68.0
406,ENSMUSP00000002805,ENSMUST00000002805,54,39,94,70,271.1,271.7,275.6,285.8,263.3,230.8,ENSMUSP00000002805,24.5,ENSMUSP00000002805,21.0
407,ENSMUSP00000002808,ENSMUST00000002808,66,43,55,44,972.7,956.8,1007.3,798.1,748.2,674.4,ENSMUSP00000002808,16.0,ENSMUSP00000002808,61.0
408,ENSMUSP00000002809,ENSMUST00000002809,119,107,146,113,631.0,543.0,559.1,470.2,463.6,423.4,ENSMUSP00000002809,15.0,ENSMUSP00000002809,14.5
410,ENSMUSP00000002818,ENSMUST00000002818,102,81,123,87,959.3,926.2,944.3,818.1,810.6,700.1,ENSMUSP00000002818,3.0,ENSMUSP00000002818,6.0
411,ENSMUSP00000002825,ENSMUST00000002825,630,545,1081,956,6598.7,6351.6,6570.8,6321.9,5931.3,5182.3,ENSMUSP00000002825,58.5,ENSMUSP00000002825,95.0
412,ENSMUSP00000002837,ENSMUST00000002837,319,278,523,445,721.9,694.5,692.5,677.6,655.4,548.4,ENSMUSP00000002837,14.5,ENSMUSP00000002837,16.5
414,ENSMUSP00000002840,ENSMUST00000002840,21,21,28,18,100.6,100.2,105.4,124.0,124.9,111.3,ENSMUSP00000002840,148.5,ENSMUSP00000002840,63.0
415,ENSMUSP00000002844,ENSMUST00000002844,154,143,216,167,624.1,585.9,608.2,657.6,599.9,539.7,ENSMUSP00000002844,24.0,ENSMUSP00000002844,32.5
424,ENSMUSP00000002885,ENSMUST00000002885,49,45,54,43,212.4,211.5,207.3,163.1,187.3,153.3,ENSMUSP00000002885,16.5,ENSMUSP00000002885,24.5
425,ENSMUSP00000002889,ENSMUST00000002889,239,172,433,400,1778.3,1849.8,1823.9,1982.7,1793.5,1658.9,ENSMUSP00000002889,83.5,ENSMUSP00000002889,119.5
426,ENSMUSP00000002891,ENSMUST00000002891,93,73,154,114,306.1,323.1,310.8,305.7,292.2,276.2,ENSMUSP00000002891,73.0,ENSMUSP00000002891,248.0
427,ENSMUSP00000002902,ENSMUST00000002902,34,27,89,50,179.0,158.8,173.9,231.5,213.3,212.6,ENSMUSP00000002902,37.0,ENSMUSP00000002902,60.5
429,ENSMUSP00000002914,ENSMUST00000002914,210,197,406,333,827.9,768.5,794.3,844.6,776.8,698.3,ENSMUSP00000002914,57.0,ENSMUSP00000002914,56.5
430,ENSMUSP00000002923,ENSMUST00000002923,74,65,117,80,339.7,313.7,334.8,307.5,310.9,277.5,ENSMUSP00000002923,14.5,ENSMUSP00000002923,25.5
432,ENSMUSP00000002925,ENSMUST00000002925,34,34,52,50,55.9,57.9,59.4,74.5,54.1,54.6,ENSMUSP00000002925,29.0,ENSMUSP00000002925,19.0
435,ENSMUSP00000002976,ENSMUST00000002976,56,33,74,53,36.8,34.6,32.7,45.1,46.2,37.7,ENSMUSP00000002976,141.5,ENSMUSP00000002976,154.0
440,ENSMUSP00000003029,ENSMUST00000003029,155,126,272,258,1952.1,1889.4,1841.6,2248.0,2089.8,1874.0,ENSMUSP00000003029,26.0,ENSMUSP00000003029,16.0
441,ENSMUSP00000003035,ENSMUST00000003035,109,74,166,137,44.7,49.3,49.4,47.7,41.8,35.0,ENSMUSP00000003035,164.5,ENSMUSP00000003035,262.5
442,ENSMUSP00000003038,ENSMUST00000003038,196,131,233,228,2197.6,1929.1,2123.6,1561.6,1562.3,1312.1,ENSMUSP00000003038,60.0,ENSMUSP00000003038,64.0
443,ENSMUSP00000003044,ENSMUST00000003044,91,62,111,99,1172.6,1097.2,1134.7,1093.5,1100.4,944.2,ENSMUSP00000003044,27.5,ENSMUSP00000003044,50.0
445,ENSMUSP00000003061,ENSMUST00000003061,202,173,192,158,744.2,668.8,703.1,465.0,472.5,416.0,ENSMUSP00000003061,25.0,ENSMUSP00000003061,59.5
452,ENSMUSP00000003117,ENSMUST00000003117,144,122,220,187,1408.9,1492.9,1433.2,1444.8,1344.0,1167.2,ENSMUSP00000003117,12.0,ENSMUSP00000003117,24.0
453,ENSMUSP00000003121,ENSMUST00000003121,246,212,319,295,840.2,885.1,870.8,743.6,708.4,633.6,ENSMUSP00000003121,3.5,ENSMUSP00000003121,23.0
454,ENSMUSP00000003123,ENSMUST00000003123,127,110,214,161,262.7,241.1,269.0,251.8,244.0,328.1,ENSMUSP00000003123,10.5,ENSMUSP00000003123,13.5
457,ENSMUSP00000003152,ENSMUST00000003152,16,11,23,20,18.4,17.2,19.4,19.3,17.0,18.5,ENSMUSP00000003152,75.5,ENSMUSP00000003152,0.0
459,ENSMUSP00000003156,ENSMUST00000003156,187,139,224,178,287.4,262.0,258.9,240.2,233.0,193.6,ENSMUSP00000003156,11.5,ENSMUSP00000003156,0.5
460,ENSMUSP00000003183,ENSMUST00000003183,76,61,146,116,804.5,781.3,806.4,715.4,740.8,624.6,ENSMUSP00000003183,31.5,ENSMUSP00000003183,33.0
466,ENSMUSP00000003268,ENSMUST00000003268,230,203,289,209,3261.5,3004.1,3230.2,2806.4,2662.6,2342.5,ENSMUSP00000003268,14.0,ENSMUSP00000003268,28.0
470,ENSMUSP00000003310,ENSMUST00000003310,452,348,874,716,8307.2,8000.3,8355.5,8071.4,7708.9,6708.8,ENSMUSP00000003310,174.5,ENSMUSP00000003310,116.5
474,ENSMUSP00000003319,ENSMUST00000003319,99,70,158,148,747.7,705.4,729.7,785.6,779.0,706.2,ENSMUSP00000003319,52.0,ENSMUSP00000003319,42.5
475,ENSMUSP00000003320,ENSMUST00000003320,132,109,245,207,553.8,539.8,547.6,596.1,532.1,493.2,ENSMUSP00000003320,64.0,ENSMUSP00000003320,46.0
481,ENSMUSP00000003386,ENSMUST00000003386,54,46,70,54,139.2,133.5,139.4,154.7,151.7,133.3,ENSMUSP00000003386,14.0,ENSMUSP00000003386,0.0
489,ENSMUSP00000003438,ENSMUST00000003438,15,13,23,11,101.0,84.2,91.4,77.9,95.4,83.7,ENSMUSP00000003438,17.0,ENSMUSP00000003438,7.0
492,ENSMUSP00000003445,ENSMUST00000003445,126,103,217,170,185.3,150.8,164.4,147.3,162.0,136.4,ENSMUSP00000003445,9.5,ENSMUSP00000003445,10.0
493,ENSMUSP00000003450,ENSMUST00000003450,304,248,498,411,3446.3,3339.9,3355.6,3054.3,2815.6,2561.6,ENSMUSP00000003450,52.5,ENSMUSP00000003450,48.0
496,ENSMUSP00000003461,ENSMUST00000003461,560,411,707,626,4610.6,4163.3,4428.9,3671.1,3668.8,3108.2,ENSMUSP00000003461,39.0,ENSMUSP00000003461,78.0
504,ENSMUSP00000003513,ENSMUST00000003513,109,93,179,122,228.1,228.4,241.2,205.3,188.5,160.7,ENSMUSP00000003513,16.0,ENSMUSP00000003513,17.5
505,ENSMUSP00000003521,ENSMUST00000003521,129,115,218,164,2152.1,2056.4,2134.9,2095.3,2097.9,1771.0,ENSMUSP00000003521,18.5,ENSMUSP00000003521,13.0
507,ENSMUSP00000003529,ENSMUST00000003529,126,110,261,230,850.3,825.2,846.0,838.7,744.2,693.0,ENSMUSP00000003529,42.0,ENSMUSP00000003529,44.5
508,ENSMUSP00000003536,ENSMUST00000003536,10,10,27,17,120.7,73.3,91.0,70.1,93.1,67.6,ENSMUSP00000003536,18.0,ENSMUSP00000003536,12.0
509,ENSMUSP00000003544,ENSMUST00000003544,69,79,86,77,174.9,168.8,180.1,108.3,105.8,90.7,ENSMUSP00000003544,86.5,ENSMUSP00000003544,110.5
510,ENSMUSP00000003550,ENSMUST00000003550,163,162,330,287,624.4,569.2,580.6,616.4,623.3,553.1,ENSMUSP00000003550,37.0,ENSMUSP00000003550,25.0
515,ENSMUSP00000003572,ENSMUST00000003572,990,849,1374,1162,5734.9,5438.1,5441.8,5696.5,5515.3,4906.3,ENSMUSP00000003572,7.5,ENSMUSP00000003572,19.5
517,ENSMUSP00000003575,ENSMUST00000003575,219,187,338,292,3869.2,3643.2,3734.3,3812.0,3617.8,3205.7,ENSMUSP00000003575,23.0,ENSMUSP00000003575,18.0
522,ENSMUSP00000003621,ENSMUST00000003621,37,24,74,59,118.8,106.8,111.7,118.4,125.9,117.5,ENSMUSP00000003621,30.5,ENSMUSP00000003621,32.5
523,ENSMUSP00000003622,ENSMUST00000003622,33,30,60,48,772.5,774.6,792.6,816.3,799.7,679.0,ENSMUSP00000003622,29.5,ENSMUSP00000003622,12.0
525,ENSMUSP00000003635,ENSMUST00000003635,262,215,410,308,44.6,45.7,45.4,50.6,47.8,40.7,ENSMUSP00000003635,5.5,ENSMUSP00000003635,5.0
530,ENSMUSP00000003655,ENSMUST00000003655,79,80,120,103,1050.2,998.9,1015.7,916.4,840.7,758.7,ENSMUSP00000003655,16.5,ENSMUSP00000003655,3.0
532,ENSMUSP00000003669,ENSMUST00000003669,38,40,60,45,489.4,501.2,493.7,518.4,504.6,468.3,ENSMUSP00000003669,31.5,ENSMUSP00000003669,36.5
534,ENSMUSP00000003681,ENSMUST00000003681,83,50,115,96,274.2,251.3,256.6,265.9,259.5,236.7,ENSMUSP00000003681,31.5,ENSMUSP00000003681,65.0
536,ENSMUSP00000003705,ENSMUST00000003705,57,65,84,76,625.9,610.8,632.7,674.6,592.3,569.0,ENSMUSP00000003705,25.0,ENSMUSP00000003705,41.0
540,ENSMUSP00000003720,ENSMUST00000003720,271,215,373,324,1183.0,1147.1,1160.7,1005.6,906.3,820.9,ENSMUSP00000003720,40.0,ENSMUSP00000003720,98.0
541,ENSMUSP00000003726,ENSMUST00000003726,187,150,292,233,1691.5,1574.7,1688.8,1404.4,1344.7,1229.9,ENSMUSP00000003726,127.5,ENSMUSP00000003726,127.0
544,ENSMUSP00000003759,ENSMUST00000003759,131,97,183,148,369.0,325.1,360.9,311.6,331.9,259.7,ENSMUSP00000003759,13.5,ENSMUSP00000003759,21.5
554,ENSMUSP00000003860,ENSMUST00000003860,24,16,18,14,41.4,39.8,40.1,49.6,47.3,43.0,ENSMUSP00000003860,58.5,ENSMUSP00000003860,104.0
556,ENSMUSP00000003876,ENSMUST00000003876,221,157,430,345,289.6,263.8,278.0,279.1,267.2,241.5,ENSMUSP00000003876,28.0,ENSMUSP00000003876,160.5
558,ENSMUSP00000003906,ENSMUST00000003906,213,176,302,246,957.9,921.3,929.1,970.7,942.7,849.0,ENSMUSP00000003906,15.0,ENSMUSP00000003906,17.0
559,ENSMUSP00000003907,ENSMUST00000003907,51,36,73,62,450.8,453.4,459.5,436.9,404.3,368.0,ENSMUSP00000003907,19.5,ENSMUSP00000003907,13.0
561,ENSMUSP00000003910,ENSMUST00000003910,59,46,123,101,99.7,103.7,103.2,123.7,112.4,93.3,ENSMUSP00000003910,29.5,ENSMUSP00000003910,14.0
563,ENSMUSP00000003912,ENSMUST00000003912,2907,2570,3559,3023,11277.3,10794.6,10905.9,10272.4,9896.4,8803.9,ENSMUSP00000003912,1.0,ENSMUSP00000003912,3.0
565,ENSMUSP00000003946,ENSMUST00000003946,108,95,235,204,886.7,846.9,866.2,878.4,808.7,697.3,ENSMUSP00000003946,24.5,ENSMUSP00000003946,30.0
566,ENSMUSP00000003947,ENSMUST00000003947,82,70,166,139,689.8,706.2,673.3,782.5,727.3,630.4,ENSMUSP00000003947,15.0,ENSMUSP00000003947,18.5
568,ENSMUSP00000003964,ENSMUST00000003964,183,158,336,253,1127.7,1151.2,1116.9,1495.4,1396.7,1234.7,ENSMUSP00000003964,33.0,ENSMUSP00000003964,120.0
574,ENSMUSP00000004054,ENSMUST00000004054,193,152,238,193,609.6,584.5,614.9,563.9,517.8,488.4,ENSMUSP00000004054,40.0,ENSMUSP00000004054,27.5
576,ENSMUSP00000004057,ENSMUST00000004057,181,134,340,269,335.5,328.7,328.5,382.4,362.4,324.2,ENSMUSP00000004057,0.5,ENSMUSP00000004057,9.5
577,ENSMUSP00000004072,ENSMUST00000004072,863,755,1291,1033,3008.1,2813.4,2677.9,2631.7,2574.8,2225.5,ENSMUSP00000004072,4.0,ENSMUSP00000004072,2.0
579,ENSMUSP00000004094,ENSMUST00000004094,89,62,95,53,99.0,109.3,105.8,74.0,69.5,52.7,ENSMUSP00000004094,17.5,ENSMUSP00000004094,51.5
583,ENSMUSP00000004134,ENSMUST00000004134,108,81,135,120,794.2,811.9,831.6,681.3,627.7,546.3,ENSMUSP00000004134,13.0,ENSMUSP00000004134,19.0
586,ENSMUSP00000004140,ENSMUST00000004140,63,57,57,43,1530.9,1519.8,1511.2,1231.2,1096.2,1009.4,ENSMUSP00000004140,26.0,ENSMUSP00000004140,9.0
591,ENSMUSP00000004173,ENSMUST00000004173,31,20,28,23,96.8,91.7,87.2,65.4,76.5,66.6,ENSMUSP00000004173,19.5,ENSMUSP00000004173,32.0
594,ENSMUSP00000004202,ENSMUST00000004202,631,558,1029,907,5212.9,4847.2,5087.2,4580.7,4607.7,4289.5,ENSMUSP00000004202,85.5,ENSMUSP00000004202,5.5
595,ENSMUSP00000004203,ENSMUST00000004203,70,58,142,126,1148.7,1078.2,1085.4,1227.2,1113.3,1008.1,ENSMUSP00000004203,39.0,ENSMUSP00000004203,0.0
596,ENSMUSP00000004206,ENSMUST00000004206,316,267,511,429,1870.2,1864.2,1901.0,1923.0,1763.1,1587.6,ENSMUSP00000004206,16.0,ENSMUSP00000004206,0.0
598,ENSMUSP00000004222,ENSMUST00000004222,13,13,19,21,44.6,50.6,42.2,38.9,45.1,35.8,ENSMUSP00000004222,100.5,ENSMUSP00000004222,220.0
603,ENSMUSP00000004327,ENSMUST00000004327,121,127,245,194,3299.7,3194.0,3252.0,3263.1,3055.3,2666.9,ENSMUSP00000004327,44.0,ENSMUSP00000004327,65.0
604,ENSMUSP00000004330,ENSMUST00000004330,40,37,72,69,390.3,395.0,397.6,480.4,435.2,410.5,ENSMUSP00000004330,30.5,ENSMUSP00000004330,54.5
606,ENSMUSP00000004343,ENSMUST00000004343,28,26,36,19,188.8,179.4,194.3,159.5,152.5,146.4,ENSMUSP00000004343,40.0,ENSMUSP00000004343,52.0
607,ENSMUSP00000004375,ENSMUST00000004375,300,252,373,300,2541.9,2562.9,2477.8,2464.8,2349.2,2063.5,ENSMUSP00000004375,2.5,ENSMUSP00000004375,3.0
608,ENSMUSP00000004377,ENSMUST00000004377,67,74,91,85,1329.4,1257.8,1300.1,1124.7,1091.6,952.3,ENSMUSP00000004377,68.0,ENSMUSP00000004377,38.0
609,ENSMUSP00000004378,ENSMUST00000004378,97,86,156,120,103.4,104.0,102.8,113.8,115.5,96.4,ENSMUSP00000004378,36.5,ENSMUSP00000004378,58.5
610,ENSMUSP00000004379,ENSMUST00000004379,168,125,239,215,313.6,316.9,300.6,322.5,303.9,268.7,ENSMUSP00000004379,1.5,ENSMUSP00000004379,16.0
611,ENSMUSP00000004381,ENSMUST00000004381,116,110,157,120,421.7,385.7,414.8,343.0,348.5,305.2,ENSMUSP00000004381,31.5,ENSMUSP00000004381,36.5
612,ENSMUSP00000004389,ENSMUST00000004389,71,49,59,52,343.3,293.6,331.3,249.4,265.5,205.3,ENSMUSP00000004389,7.0,ENSMUSP00000004389,6.0
614,ENSMUSP00000004396,ENSMUST00000004396,129,110,177,157,752.9,735.8,759.6,830.2,766.1,688.1,ENSMUSP00000004396,11.5,ENSMUSP00000004396,18.0
616,ENSMUSP00000004430,ENSMUST00000004430,185,146,268,201,207.8,222.7,194.9,205.8,204.5,172.0,ENSMUSP00000004430,50.0,ENSMUSP00000004430,68.0
618,ENSMUSP00000004470,ENSMUST00000004470,225,163,508,408,2247.7,2247.1,2236.3,2549.3,2329.2,2166.2,ENSMUSP00000004470,234.5,ENSMUSP00000004470,189.5
621,ENSMUSP00000004494,ENSMUST00000004494,446,408,540,447,730.8,674.5,693.9,681.7,662.0,583.8,ENSMUSP00000004494,74.5,ENSMUSP00000004494,106.5
624,ENSMUSP00000004507,ENSMUST00000004507,101,68,232,182,597.2,566.2,572.3,656.4,614.1,539.4,ENSMUSP00000004507,31.5,ENSMUSP00000004507,15.0
625,ENSMUSP00000004508,ENSMUST00000004508,154,153,238,205,595.0,572.0,566.0,563.3,530.8,467.3,ENSMUSP00000004508,11.0,ENSMUSP00000004508,4.0
628,ENSMUSP00000004565,ENSMUST00000004565,58,61,122,86,688.9,626.5,643.4,690.9,656.6,604.3,ENSMUSP00000004565,18.5,ENSMUSP00000004565,36.0
635,ENSMUSP00000004646,ENSMUST00000004646,424,375,583,506,3766.8,3693.7,3799.8,3135.5,2867.7,2540.3,ENSMUSP00000004646,16.5,ENSMUSP00000004646,40.0
640,ENSMUSP00000004683,ENSMUST00000004683,63,55,74,52,165.3,157.9,171.3,137.1,136.5,115.2,ENSMUSP00000004683,40.5,ENSMUSP00000004683,121.5
643,ENSMUSP00000004715,ENSMUST00000004715,132,120,198,164,750.6,738.7,774.8,716.5,664.9,602.0,ENSMUSP00000004715,24.0,ENSMUSP00000004715,58.5
645,ENSMUSP00000004729,ENSMUST00000004729,327,262,437,397,2589.0,2452.3,2483.5,2369.9,2255.7,1929.3,ENSMUSP00000004729,17.0,ENSMUSP00000004729,16.0
650,ENSMUSP00000004756,ENSMUST00000004756,18,18,33,29,218.2,198.4,199.6,202.9,181.4,185.9,ENSMUSP00000004756,33.0,ENSMUSP00000004756,75.5
655,ENSMUSP00000004784,ENSMUST00000004784,70,61,196,133,541.1,536.5,556.4,664.5,611.1,546.3,ENSMUSP00000004784,17.0,ENSMUSP00000004784,0.0
656,ENSMUSP00000004786,ENSMUST00000004786,122,94,161,169,893.1,840.9,867.9,865.5,864.1,761.6,ENSMUSP00000004786,1.0,ENSMUSP00000004786,6.0
662,ENSMUSP00000004910,ENSMUST00000004910,79,70,125,100,248.2,238.4,245.5,267.9,245.9,238.5,ENSMUSP00000004910,20.0,ENSMUSP00000004910,21.0
667,ENSMUSP00000004949,ENSMUST00000004949,13,5,17,16,103.4,83.6,91.1,108.8,133.7,108.6,ENSMUSP00000004949,46.0,ENSMUSP00000004949,30.0
668,ENSMUSP00000004955,ENSMUST00000004955,22,15,25,26,385.9,378.0,390.3,324.9,339.3,298.8,ENSMUSP00000004955,39.5,ENSMUSP00000004955,29.0
670,ENSMUSP00000004965,ENSMUST00000004965,163,138,252,181,401.1,381.4,398.0,458.4,388.0,363.8,ENSMUSP00000004965,8.5,ENSMUSP00000004965,33.0
671,ENSMUSP00000004968,ENSMUST00000004968,299,256,386,338,1900.5,1778.3,1832.7,1617.2,1632.6,1435.8,ENSMUSP00000004968,43.5,ENSMUSP00000004968,65.0
677,ENSMUSP00000005003,ENSMUST00000005003,304,241,499,445,2641.7,2509.9,2567.0,2357.7,2210.8,1934.4,ENSMUSP00000005003,38.0,ENSMUSP00000005003,54.5
678,ENSMUSP00000005014,ENSMUST00000005014,0,0,0,0,97.4,73.4,78.9,74.3,77.6,61.3,,0.0,ENSMUSP00000005014,36.5
679,ENSMUSP00000005015,ENSMUST00000005015,56,57,97,111,306.1,300.3,300.5,314.1,316.8,294.1,ENSMUSP00000005015,52.0,ENSMUSP00000005015,96.5
685,ENSMUSP00000005057,ENSMUST00000005057,63,43,109,96,2548.6,2543.5,2557.5,2702.1,2526.1,2276.9,ENSMUSP00000005057,55.0,ENSMUSP00000005057,41.5
686,ENSMUSP00000005064,ENSMUST00000005064,60,43,105,73,230.4,176.1,214.8,152.7,181.2,144.5,ENSMUSP00000005064,39.0,ENSMUSP00000005064,87.5
687,ENSMUSP00000005066,ENSMUST00000005066,150,122,255,201,273.5,259.5,246.5,297.1,288.7,284.0,ENSMUSP00000005066,25.0,ENSMUSP00000005066,33.0
688,ENSMUSP00000005067,ENSMUST00000005067,112,85,189,170,1328.3,1220.1,1239.8,1258.4,1200.9,1056.7,ENSMUSP00000005067,21.0,ENSMUSP00000005067,14.5
692,ENSMUSP00000005077,ENSMUST00000005077,88,87,129,115,1723.8,1549.4,1629.6,1779.8,1763.0,1612.8,ENSMUSP00000005077,11.0,ENSMUSP00000005077,9.0
694,ENSMUSP00000005108,ENSMUST00000005108,237,221,435,338,144.9,146.0,143.7,162.8,145.8,168.4,ENSMUSP00000005108,157.0,ENSMUSP00000005108,114.0
698,ENSMUSP00000005164,ENSMUST00000005164,151,120,175,139,80.4,90.2,83.6,83.3,64.4,67.6,ENSMUSP00000005164,16.5,ENSMUSP00000005164,60.0
699,ENSMUSP00000005173,ENSMUST00000005173,30,25,52,34,26.4,22.5,22.9,23.0,28.9,26.3,ENSMUSP00000005173,34.5,ENSMUSP00000005173,0.0
701,ENSMUSP00000005185,ENSMUST00000005185,324,288,491,420,869.4,829.3,834.9,964.2,918.6,825.2,ENSMUSP00000005185,5.0,ENSMUSP00000005185,4.5
703,ENSMUSP00000005218,ENSMUST00000005218,378,281,552,502,433.3,375.0,377.3,461.2,467.7,447.5,ENSMUSP00000005218,0.5,ENSMUSP00000005218,101.5
705,ENSMUSP00000005233,ENSMUST00000005233,57,43,93,71,187.4,165.3,167.1,177.6,167.8,156.6,ENSMUSP00000005233,322.5,ENSMUSP00000005233,150.0
706,ENSMUSP00000005234,ENSMUST00000005234,292,273,403,366,4449.0,4312.5,4340.0,3642.5,3426.8,2980.9,ENSMUSP00000005234,14.5,ENSMUSP00000005234,30.0
709,ENSMUSP00000005256,ENSMUST00000005256,247,199,356,276,676.1,624.6,661.5,778.1,750.6,651.2,ENSMUSP00000005256,11.0,ENSMUSP00000005256,26.0
714,ENSMUSP00000005336,ENSMUST00000005336,34,30,55,52,412.9,437.9,425.1,378.5,335.7,309.5,ENSMUSP00000005336,47.5,ENSMUSP00000005336,30.5
719,ENSMUSP00000005394,ENSMUST00000005394,168,127,251,213,1496.2,1440.7,1427.5,1405.2,1313.4,1241.2,ENSMUSP00000005394,8.5,ENSMUSP00000005394,25.0
723,ENSMUSP00000005431,ENSMUST00000005431,138,140,282,244,2321.9,2114.1,2178.5,2189.4,2175.9,1949.1,ENSMUSP00000005431,52.0,ENSMUSP00000005431,55.0
731,ENSMUSP00000005503,ENSMUST00000005503,363,328,629,515,4894.9,4750.6,4859.6,4217.0,4001.0,3541.7,ENSMUSP00000005503,88.5,ENSMUSP00000005503,110.5
732,ENSMUSP00000005504,ENSMUST00000005504,172,141,242,188,73.4,73.1,71.7,76.2,65.6,62.4,ENSMUSP00000005504,59.5,ENSMUSP00000005504,72.0
737,ENSMUSP00000005532,ENSMUST00000005532,597,480,744,584,1243.4,1241.8,1276.6,887.0,795.5,699.9,ENSMUSP00000005532,69.0,ENSMUSP00000005532,68.5
738,ENSMUSP00000005548,ENSMUST00000005548,196,174,423,311,789.3,769.7,766.1,889.3,814.4,731.9,ENSMUSP00000005548,13.5,ENSMUSP00000005548,0.0
740,ENSMUSP00000005583,ENSMUST00000005583,61,47,91,73,646.5,597.1,627.6,569.5,578.8,502.0,ENSMUSP00000005583,20.5,ENSMUSP00000005583,26.0
743,ENSMUSP00000005600,ENSMUST00000005600,23,21,43,39,742.1,704.5,694.3,734.6,691.1,623.1,ENSMUSP00000005600,153.0,ENSMUSP00000005600,55.0
745,ENSMUSP00000005606,ENSMUST00000005606,102,90,113,114,1505.2,1505.5,1486.5,1289.3,1243.2,1159.8,ENSMUSP00000005606,21.5,ENSMUSP00000005606,29.5
746,ENSMUSP00000005607,ENSMUST00000005607,102,60,116,94,259.1,277.3,278.3,225.5,192.2,177.0,ENSMUSP00000005607,7.0,ENSMUSP00000005607,38.5
749,ENSMUSP00000005620,ENSMUST00000005620,128,99,222,167,1648.1,1406.8,1548.7,1469.9,1504.0,1248.9,ENSMUSP00000005620,20.0,ENSMUSP00000005620,32.5
752,ENSMUSP00000005647,ENSMUST00000005647,60,58,74,52,778.2,787.0,819.1,861.9,779.0,712.1,ENSMUSP00000005647,26.0,ENSMUSP00000005647,21.0
753,ENSMUSP00000005651,ENSMUST00000005651,289,248,363,309,2856.3,2809.8,2853.9,2765.5,2544.6,2273.6,ENSMUSP00000005651,23.0,ENSMUSP00000005651,38.0
755,ENSMUSP00000005671,ENSMUST00000005671,87,70,155,111,196.8,162.5,171.9,171.8,193.0,175.0,ENSMUSP00000005671,148.5,ENSMUSP00000005671,46.5
759,ENSMUSP00000005705,ENSMUST00000005705,411,323,629,515,3380.2,3215.1,3343.8,3144.8,2921.8,2567.4,ENSMUSP00000005705,38.5,ENSMUSP00000005705,35.5
760,ENSMUSP00000005711,ENSMUST00000005711,288,247,344,297,1287.8,1193.7,1251.3,1140.1,1091.7,970.7,ENSMUSP00000005711,16.5,ENSMUSP00000005711,13.0
761,ENSMUSP00000005714,ENSMUST00000005714,208,173,306,272,1354.2,1242.2,1307.8,1230.0,1157.7,1003.0,ENSMUSP00000005714,8.0,ENSMUSP00000005714,18.0
764,ENSMUSP00000005749,ENSMUST00000005749,233,202,437,373,1224.9,1220.6,1213.8,1156.1,1102.4,990.4,ENSMUSP00000005749,83.0,ENSMUSP00000005749,49.5
769,ENSMUSP00000005798,ENSMUST00000005798,392,304,489,399,1493.3,1435.1,1501.9,1423.5,1312.2,1179.4,ENSMUSP00000005798,8.0,ENSMUSP00000005798,38.0
770,ENSMUSP00000005810,ENSMUST00000005810,364,328,460,415,1844.6,1828.6,1871.9,1741.0,1659.6,1445.6,ENSMUSP00000005810,12.0,ENSMUSP00000005810,19.0
772,ENSMUSP00000005817,ENSMUST00000005817,11,1,10,11,92.9,95.3,87.7,96.9,93.0,87.5,ENSMUSP00000005817,23.5,ENSMUSP00000005817,0.0
775,ENSMUSP00000005825,ENSMUST00000005825,22,22,42,31,106.6,109.1,105.3,89.4,98.3,75.8,ENSMUSP00000005825,186.5,ENSMUSP00000005825,109.0
776,ENSMUSP00000005826,ENSMUST00000005826,308,263,445,394,3104.8,2913.2,2958.1,2920.3,2870.1,2493.8,ENSMUSP00000005826,20.5,ENSMUSP00000005826,0.0
778,ENSMUSP00000005830,ENSMUST00000005830,194,165,328,287,907.8,858.5,865.8,881.8,825.3,731.9,ENSMUSP00000005830,7.0,ENSMUSP00000005830,16.5
780,ENSMUSP00000005841,ENSMUST00000005841,261,261,411,372,1033.0,1015.1,1039.2,1003.2,924.1,821.2,ENSMUSP00000005841,43.5,ENSMUSP00000005841,47.0
787,ENSMUSP00000005923,ENSMUST00000005923,396,348,550,453,874.3,957.4,901.8,845.7,740.9,642.7,ENSMUSP00000005923,2.0,ENSMUSP00000005923,1.0
792,ENSMUSP00000005954,ENSMUST00000005954,55,62,85,78,31.5,29.6,29.5,19.0,27.1,24.4,ENSMUSP00000005954,13.5,ENSMUSP00000005954,22.5
793,ENSMUSP00000005964,ENSMUST00000005964,287,251,382,334,1971.4,1750.8,1848.2,1633.9,1742.6,1477.1,ENSMUSP00000005964,10.0,ENSMUSP00000005964,15.0
798,ENSMUSP00000006027,ENSMUST00000006027,682,574,875,714,1134.3,1057.3,1108.1,994.6,958.1,856.4,ENSMUSP00000006027,10.5,ENSMUSP00000006027,9.5
