protein_id,High_Pause_Counts,transcript_id_x
ENSP00000449756.1,3,ENST00000552197.5
ENSP00000449795.1,1,ENST00000546954.2
ENSP00000449960.1,10,ENST00000550804.6
ENSP00000450063.1,8,ENST00000551840.5
ENSP00000450114.1,33,ENST00000547315.6
ENSP00000450168.1,0,ENST00000553116.5
ENSP00000450244.1,34,ENST00000546530.5
ENSP00000450264.1,21,ENST00000550065.1
ENSP00000450281.1,12,ENST00000551806.1
ENSP00000450324.1,30,ENST00000552490.5
ENSP00000450399.1,15,ENST00000549701.6
ENSP00000450436.1,18,ENST00000553458.6
ENSP00000450461.2,39,ENST00000556440.7
ENSP00000450524.1,12,ENST00000556529.4
ENSP00000450607.1,28,ENST00000553532.6
ENSP00000450627.1,1,ENST00000556029.6
ENSP00000450731.1,11,ENST00000554659.6
ENSP00000450758.1,12,ENST00000557376.5
ENSP00000450799.1,20,ENST00000553935.6
ENSP00000450831.2,335,ENST00000555002.6
ENSP00000450873.1,2,ENST00000555463.1
ENSP00000450883.1,32,ENST00000554943.6
ENSP00000450894.1,0,ENST00000557040.5
ENSP00000450899.1,12,ENST00000554101.5
ENSP00000450909.1,12,ENST00000557342.6
ENSP00000450945.2,55,ENST00000471182.7
ENSP00000450969.1,28,ENST00000557385.2
ENSP00000451006.1,0,ENST00000555593.5
ENSP00000451050.1,7,ENST00000554746.1
ENSP00000451080.1,0,ENST00000557016.6
ENSP00000451084.1,25,ENST00000553373.5
ENSP00000451166.1,9,ENST00000554848.5
ENSP00000451167.1,0,ENST00000554087.5
ENSP00000451176.1,31,ENST00000556897.5
ENSP00000451180.1,18,ENST00000553490.5
ENSP00000451211.1,43,ENST00000557644.5
ENSP00000451261.1,9,ENST00000435041.3
ENSP00000451262.1,29,ENST00000555587.5
ENSP00000451300.1,31,ENST00000555238.6
ENSP00000451460.1,0,ENST00000557135.5
ENSP00000451546.2,80,ENST00000553533.2
ENSP00000451583.3,5,ENST00000554204.7
ENSP00000451659.1,16,ENST00000464394.5
ENSP00000451812.2,2,ENST00000555028.6
ENSP00000451857.1,18,ENST00000556412.4
ENSP00000451920.1,13,ENST00000553333.1
ENSP00000451932.1,20,ENST00000555572.1
ENSP00000451963.1,13,ENST00000556618.1
ENSP00000451974.1,1,ENST00000553264.5
ENSP00000451976.1,18,ENST00000553586.5
ENSP00000452007.1,8,ENST00000556816.6
ENSP00000452037.1,6,ENST00000553645.7
ENSP00000452442.1,127,ENST00000553891.5
ENSP00000452454.1,12,ENST00000553612.6
ENSP00000452514.1,9,ENST00000553376.5
ENSP00000452521.1,17,ENST00000556492.6
ENSP00000452603.1,39,ENST00000553809.5
ENSP00000452646.1,27,ENST00000558460.5
ENSP00000452697.1,0,ENST00000558134.5
ENSP00000452762.1,0,ENST00000557943.6
ENSP00000452837.1,13,ENST00000558966.5
ENSP00000452933.1,32,ENST00000560939.5
ENSP00000452964.1,11,ENST00000281581.5
ENSP00000453095.1,50,ENST00000557942.5
ENSP00000453129.1,15,ENST00000560031.6
ENSP00000453223.1,14,ENST00000558011.5
ENSP00000453267.2,203,ENST00000560891.6
ENSP00000453281.3,92,ENST00000559447.8
ENSP00000453291.1,9,ENST00000559835.5
ENSP00000453347.2,17,ENST00000561421.6
ENSP00000453509.1,18,ENST00000559450.5
ENSP00000453544.1,12,ENST00000559911.5
ENSP00000453694.2,40,ENST00000559956.6
ENSP00000453743.1,10,ENST00000558506.1
ENSP00000453764.1,7,ENST00000462430.5
ENSP00000453773.1,11,ENST00000560025.1
ENSP00000453785.1,29,ENST00000559844.6
ENSP00000453793.1,20,ENST00000561208.6
ENSP00000453854.1,140,ENST00000559471.6
ENSP00000453887.1,0,ENST00000559082.5
ENSP00000453979.1,28,ENST00000561013.2
ENSP00000454083.2,0,ENST00000558719.2
ENSP00000454128.2,40,ENST00000558291.2
ENSP00000454264.2,23,ENST00000568733.6
ENSP00000454303.1,39,ENST00000532090.3
ENSP00000454360.1,43,ENST00000565975.5
ENSP00000454519.1,110,ENST00000567016.1
ENSP00000454537.1,0,ENST00000564765.1
ENSP00000454545.1,27,ENST00000563281.2
ENSP00000454561.1,25,ENST00000517562.3
ENSP00000454612.1,12,ENST00000564163.5
ENSP00000454646.1,20,ENST00000570101.5
ENSP00000454746.2,12,ENST00000567078.2
ENSP00000454762.1,28,ENST00000563934.1
ENSP00000454836.1,13,ENST00000568546.6
ENSP00000454973.1,100,ENST00000563290.6
ENSP00000455042.1,12,ENST00000561555.5
ENSP00000455100.1,0,ENST00000565504.5
ENSP00000455106.1,24,ENST00000569669.6
ENSP00000455114.1,45,ENST00000566304.5
ENSP00000455229.1,24,ENST00000565263.6
ENSP00000455265.1,28,ENST00000567759.5
ENSP00000455282.1,0,ENST00000568685.1
ENSP00000455308.2,37,ENST00000562103.2
ENSP00000455529.2,30,ENST00000562319.7
ENSP00000455552.1,24,ENST00000570045.5
ENSP00000455813.1,58,ENST00000563206.5
ENSP00000455823.1,520,ENST00000567887.5
ENSP00000455837.3,47,ENST00000561678.7
ENSP00000455855.1,10,ENST00000567554.5
ENSP00000456218.1,22,ENST00000563232.1
ENSP00000456242.1,29,ENST00000562188.7
ENSP00000456330.1,35,ENST00000567812.5
ENSP00000456436.1,14,ENST00000562958.6
ENSP00000456480.1,52,ENST00000566228.6
ENSP00000456501.1,27,ENST00000569453.5
ENSP00000456734.1,1,ENST00000568985.5
ENSP00000456845.2,92,ENST00000564754.7
ENSP00000456851.1,0,ENST00000565323.6
ENSP00000456908.1,12,ENST00000567949.5
ENSP00000456933.2,13,ENST00000543774.6
ENSP00000456935.1,11,ENST00000569466.1
ENSP00000456970.1,7,ENST00000568459.5
ENSP00000457022.1,8,ENST00000568396.2
ENSP00000457241.1,73,ENST00000561639.6
ENSP00000457258.1,21,ENST00000566157.6
ENSP00000457411.1,62,ENST00000570191.5
ENSP00000457624.1,15,ENST00000567744.5
ENSP00000457694.1,1,ENST00000562684.5
ENSP00000457715.1,53,ENST00000568956.2
ENSP00000457723.1,34,ENST00000565678.5
ENSP00000457850.1,27,ENST00000567439.5
ENSP00000457853.1,1,ENST00000568667.5
ENSP00000457892.1,0,ENST00000563480.6
ENSP00000457916.1,61,ENST00000568530.5
ENSP00000458053.1,36,ENST00000564675.5
ENSP00000458350.1,1,ENST00000574107.1
ENSP00000458528.1,19,ENST00000572008.5
ENSP00000458584.2,0,ENST00000572595.6
ENSP00000458954.1,9,ENST00000573584.6
ENSP00000459615.2,110,ENST00000573034.8
ENSP00000459626.2,124,ENST00000571589.6
ENSP00000459895.1,20,ENST00000572557.5
ENSP00000459943.1,34,ENST00000570535.5
ENSP00000460190.1,26,ENST00000575111.5
ENSP00000460437.1,4,ENST00000573500.5
ENSP00000460823.1,4,ENST00000575882.6
ENSP00000460871.1,19,ENST00000571133.6
ENSP00000460897.1,49,ENST00000536741.1
ENSP00000460964.1,11,ENST00000576409.5
ENSP00000461098.1,13,ENST00000572778.5
ENSP00000461144.1,10,ENST00000575245.5
ENSP00000461388.1,15,ENST00000572195.3
ENSP00000461629.3,76,ENST00000574139.7
ENSP00000461749.1,16,ENST00000573600.5
ENSP00000461784.2,7,ENST00000573224.2
ENSP00000461801.2,4,ENST00000576761.5
ENSP00000461930.1,4,ENST00000581066.2
ENSP00000461932.1,24,ENST00000460874.6
ENSP00000461945.2,23,ENST00000578921.6
ENSP00000462154.4,138,ENST00000584436.7
ENSP00000462311.1,0,ENST00000579847.5
ENSP00000462313.1,52,ENST00000581694.1
ENSP00000462333.1,23,ENST00000579016.6
ENSP00000462350.1,31,ENST00000583130.5
ENSP00000462435.1,13,ENST00000564104.5
ENSP00000462515.1,4,ENST00000583617.5
ENSP00000462521.1,0,ENST00000582401.6
ENSP00000462729.1,37,ENST00000581312.6
ENSP00000462835.1,0,ENST00000578822.5
ENSP00000462870.1,0,ENST00000582677.5
ENSP00000462878.1,44,ENST00000577399.5
ENSP00000462950.1,0,ENST00000579755.2
ENSP00000462963.1,28,ENST00000581216.6
ENSP00000462980.1,43,ENST00000578121.5
ENSP00000462996.1,0,ENST00000579310.6
ENSP00000463012.1,16,ENST00000580753.5
ENSP00000463027.1,26,ENST00000578454.5
ENSP00000463041.2,65,ENST00000580059.7
ENSP00000463042.1,24,ENST00000584773.5
ENSP00000463048.2,81,ENST00000341832.11
ENSP00000463071.1,0,ENST00000583136.5
ENSP00000463154.1,0,ENST00000583931.6
ENSP00000463159.1,26,ENST00000582783.5
ENSP00000463379.1,27,ENST00000584895.5
ENSP00000463393.1,18,ENST00000578049.4
ENSP00000463411.1,1,ENST00000584123.5
ENSP00000463493.2,19,ENST00000581777.2
ENSP00000463574.1,14,ENST00000583509.7
ENSP00000463613.1,13,ENST00000580611.5
ENSP00000463683.1,0,ENST00000579002.5
ENSP00000463758.1,9,ENST00000583536.5
ENSP00000463784.1,15,ENST00000584164.6
ENSP00000463939.1,0,ENST00000584461.5
ENSP00000464006.1,29,ENST00000581322.6
ENSP00000464042.2,8,ENST00000583648.6
ENSP00000464050.1,2,ENST00000578681.5
ENSP00000464231.1,47,ENST00000577745.2
ENSP00000464275.1,12,ENST00000577809.6
ENSP00000464359.1,7,ENST00000580887.5
ENSP00000464380.1,28,ENST00000577961.5
ENSP00000464383.1,1,ENST00000498285.1
ENSP00000464443.1,0,ENST00000585089.5
ENSP00000464512.1,62,ENST00000580168.5
ENSP00000464522.3,7,ENST00000580018.4
ENSP00000464812.1,8,ENST00000588881.5
ENSP00000464814.1,30,ENST00000590958.5
ENSP00000464863.1,13,ENST00000591660.5
ENSP00000464893.1,16,ENST00000589666.6
ENSP00000464955.1,10,ENST00000587394.6
ENSP00000465075.1,3,ENST00000592540.5
ENSP00000465077.1,3,ENST00000587323.5
ENSP00000465099.1,5,ENST00000589804.1
ENSP00000465213.1,14,ENST00000585603.6
ENSP00000465216.1,0,ENST00000588301.5
ENSP00000465356.1,4,ENST00000588750.5
ENSP00000465364.1,14,ENST00000590099.6
ENSP00000465432.1,0,ENST00000588234.6
ENSP00000465469.1,4,ENST00000588871.5
ENSP00000465483.1,8,ENST00000586956.5
ENSP00000465517.1,13,ENST00000592875.6
ENSP00000465585.1,14,ENST00000585374.5
ENSP00000465625.1,37,ENST00000588216.5
ENSP00000465630.1,36,ENST00000586740.1
ENSP00000465676.1,58,ENST00000585916.6
ENSP00000465706.1,4,ENST00000590891.1
ENSP00000465734.1,31,ENST00000587091.6
ENSP00000465759.2,107,ENST00000588649.7
ENSP00000465915.1,19,ENST00000590986.5
ENSP00000465930.1,0,ENST00000588479.6
ENSP00000465992.1,15,ENST00000593135.6
ENSP00000466000.1,16,ENST00000589655.1
ENSP00000466010.1,15,ENST00000593052.5
ENSP00000466019.1,14,ENST00000586277.5
ENSP00000466111.1,13,ENST00000592764.5
ENSP00000466134.1,1,ENST00000592741.5
ENSP00000466214.1,12,ENST00000590247.7
ENSP00000466249.1,18,ENST00000592280.1
ENSP00000466298.1,5,ENST00000587230.6
ENSP00000466321.1,2,ENST00000591776.5
ENSP00000466363.1,59,ENST00000589578.5
ENSP00000466564.1,6,ENST00000588537.1
ENSP00000466665.1,5,ENST00000591912.1
ENSP00000466747.1,6,ENST00000586027.5
ENSP00000466818.2,3,ENST00000592141.6
ENSP00000466845.1,0,ENST00000591470.5
ENSP00000467141.1,1850,ENST00000589042.5
ENSP00000467414.1,20,ENST00000587747.5
ENSP00000467423.1,0,ENST00000588852.2
ENSP00000467537.1,75,ENST00000587303.5
ENSP00000467556.1,35,ENST00000591680.6
ENSP00000467574.1,13,ENST00000587922.5
ENSP00000467600.1,14,ENST00000588282.5
ENSP00000467805.1,27,ENST00000591382.5
ENSP00000468002.1,64,ENST00000589359.5
ENSP00000468025.1,7,ENST00000589334.5
ENSP00000468032.2,20,ENST00000585482.6
ENSP00000468041.1,0,ENST00000587718.5
ENSP00000468051.1,20,ENST00000588025.5
ENSP00000468181.1,0,ENST00000588657.5
ENSP00000468312.1,34,ENST00000587152.6
ENSP00000468348.1,17,ENST00000590474.7
ENSP00000468430.1,19,ENST00000585595.5
ENSP00000468592.1,51,ENST00000588462.5
ENSP00000468633.1,7,ENST00000587834.6
ENSP00000468656.1,5,ENST00000586895.6
ENSP00000469035.1,25,ENST00000600932.5
ENSP00000469037.1,16,ENST00000600651.5
ENSP00000469139.1,10,ENST00000593515.5
ENSP00000469484.1,10,ENST00000598676.1
ENSP00000469495.1,14,ENST00000594851.5
ENSP00000469648.1,4,ENST00000601630.5
ENSP00000469820.1,126,ENST00000600882.6
ENSP00000469836.2,9,ENST00000599612.3
ENSP00000470005.1,115,ENST00000595091.6
ENSP00000470034.1,0,ENST00000596358.6
ENSP00000470142.1,35,ENST00000599848.5
ENSP00000470176.1,8,ENST00000601498.5
ENSP00000470220.1,37,ENST00000599564.5
ENSP00000470445.1,0,ENST00000596049.5
ENSP00000470539.1,13,ENST00000594797.6
ENSP00000470560.1,12,ENST00000599672.6
ENSP00000470692.3,48,ENST00000593767.3
ENSP00000470804.1,53,ENST00000595515.5
ENSP00000470876.2,17,ENST00000594720.6
ENSP00000470962.1,0,ENST00000593729.5
ENSP00000470972.1,0,ENST00000598742.6
ENSP00000471367.1,96,ENST00000594824.5
ENSP00000471388.1,6,ENST00000598495.5
ENSP00000471455.1,0,ENST00000597436.5
ENSP00000471605.1,29,ENST00000598188.6
ENSP00000471865.1,23,ENST00000601588.1
ENSP00000472171.1,0,ENST00000596582.1
ENSP00000472182.1,9,ENST00000600980.1
ENSP00000472197.1,0,ENST00000596459.5
ENSP00000472266.1,5,ENST00000595444.1
ENSP00000472300.1,21,ENST00000596014.5
ENSP00000472302.1,20,ENST00000596558.6
ENSP00000472420.1,23,ENST00000598585.1
ENSP00000472445.1,58,ENST00000595904.6
ENSP00000472469.1,8,ENST00000600659.3
ENSP00000472914.1,52,ENST00000600377.1
ENSP00000472998.1,0,ENST00000598441.6
ENSP00000473172.1,8,ENST00000595090.6
ENSP00000473259.1,8,ENST00000602725.5
ENSP00000473267.1,0,ENST00000370558.8
ENSP00000473290.1,17,ENST00000602795.6
ENSP00000473348.1,61,ENST00000602477.1
ENSP00000473370.1,10,ENST00000602452.3
ENSP00000473383.1,17,ENST00000338333.5
ENSP00000473391.1,44,ENST00000602390.5
ENSP00000473396.1,47,ENST00000602677.5
ENSP00000473469.1,125,ENST00000434457.7
ENSP00000473481.1,0,ENST00000602511.1
ENSP00000473567.1,15,ENST00000479633.2
ENSP00000473631.1,12,ENST00000602402.6
ENSP00000473665.1,71,ENST00000602398.3
ENSP00000473798.1,9,ENST00000547098.5
ENSP00000474032.1,10,ENST00000605786.5
ENSP00000474470.2,29,ENST00000479502.2
ENSP00000474487.3,4,ENST00000604000.4
ENSP00000474534.1,15,ENST00000604458.1
ENSP00000474667.1,18,ENST00000409138.6
ENSP00000474823.1,9,ENST00000604011.5
ENSP00000475080.1,10,ENST00000488254.6
ENSP00000475168.1,0,ENST00000605895.6
ENSP00000475170.1,0,ENST00000605997.6
ENSP00000475489.1,85,ENST00000606320.6
ENSP00000475615.2,0,ENST00000279839.8
ENSP00000475724.1,20,ENST00000607537.6
ENSP00000475727.1,13,ENST00000606214.5
ENSP00000475750.1,9,ENST00000607197.6
ENSP00000475924.2,9,ENST00000540200.6
ENSP00000476117.3,2,ENST00000585809.6
ENSP00000476119.1,16,ENST00000607016.2
ENSP00000476384.1,0,ENST00000567180.3
ENSP00000476386.1,23,ENST00000610213.6
ENSP00000476480.2,37,ENST00000610140.7
ENSP00000476687.1,19,ENST00000606911.7
ENSP00000476815.1,11,ENST00000609923.6
ENSP00000476948.1,26,ENST00000610020.2
ENSP00000476960.1,15,ENST00000392948.5
ENSP00000477077.1,9,ENST00000481862.1
ENSP00000477213.1,44,ENST00000609360.6
ENSP00000477310.1,3,ENST00000579991.3
ENSP00000477443.1,0,ENST00000594828.7
ENSP00000477486.1,8,ENST00000609928.6
ENSP00000477506.1,6,ENST00000620958.4
ENSP00000477526.1,25,ENST00000616836.4
ENSP00000477551.1,43,ENST00000618555.4
ENSP00000477565.1,11,ENST00000614243.4
ENSP00000477590.1,1,ENST00000517490.6
ENSP00000477602.1,31,ENST00000621943.4
ENSP00000477626.1,58,ENST00000621687.1
ENSP00000477639.1,4,ENST00000613852.4
ENSP00000477669.1,17,ENST00000620518.5
ENSP00000477681.1,31,ENST00000619544.4
ENSP00000477706.1,33,ENST00000382252.6
ENSP00000477716.1,2,ENST00000621650.2
ENSP00000477734.1,28,ENST00000614147.1
ENSP00000477781.1,5,ENST00000616577.4
ENSP00000477792.1,35,ENST00000617190.5
ENSP00000477798.1,21,ENST00000620915.4
ENSP00000477868.1,43,ENST00000613569.4
ENSP00000477878.1,39,ENST00000622429.1
ENSP00000477946.1,8,ENST00000611400.4
ENSP00000478059.1,45,ENST00000616714.4
ENSP00000478061.1,0,ENST00000612661.2
ENSP00000478104.1,293,ENST00000620676.6
ENSP00000478253.1,30,ENST00000611279.4
ENSP00000478255.1,166,ENST00000622132.5
ENSP00000478273.1,33,ENST00000611875.5
ENSP00000478298.1,59,ENST00000613503.5
ENSP00000478303.1,13,ENST00000615234.5
ENSP00000478310.2,0,ENST00000619898.5
ENSP00000478396.1,13,ENST00000613904.1
ENSP00000478490.1,6,ENST00000621413.4
ENSP00000478501.1,20,ENST00000613466.4
ENSP00000478557.1,29,ENST00000610935.2
ENSP00000478600.1,25,ENST00000290510.10
ENSP00000478702.1,58,ENST00000612684.4
ENSP00000478754.1,11,ENST00000620157.4
ENSP00000478763.1,76,ENST00000622179.4
ENSP00000478767.1,25,ENST00000612501.2
ENSP00000478874.1,79,ENST00000619168.5
ENSP00000478877.1,8,ENST00000491935.5
ENSP00000478887.2,18,ENST00000621592.8
ENSP00000478892.1,22,ENST00000615612.2
ENSP00000478927.1,28,ENST00000615667.4
ENSP00000478999.1,33,ENST00000621607.4
ENSP00000479064.1,10,ENST00000621281.1
ENSP00000479083.1,0,ENST00000621748.1
ENSP00000479130.1,26,ENST00000614302.5
ENSP00000479153.1,23,ENST00000621096.4
ENSP00000479322.1,55,ENST00000620786.5
ENSP00000479377.1,17,ENST00000611250.4
ENSP00000479438.1,17,ENST00000621533.5
ENSP00000479490.1,79,ENST00000612242.4
ENSP00000479504.1,34,ENST00000617633.5
ENSP00000479667.1,53,ENST00000614987.5
ENSP00000479674.2,56,ENST00000610401.5
ENSP00000479860.1,11,ENST00000612800.1
ENSP00000479861.1,0,ENST00000616972.4
ENSP00000479889.3,106,ENST00000613694.5
ENSP00000479940.1,0,ENST00000619493.4
ENSP00000480050.1,49,ENST00000621198.5
ENSP00000480074.1,12,ENST00000619301.4
ENSP00000480141.1,12,ENST00000611268.4
ENSP00000480262.1,47,ENST00000613509.2
ENSP00000480364.1,11,ENST00000610322.5
ENSP00000480421.1,19,ENST00000611405.5
ENSP00000480439.1,26,ENST00000616661.5
ENSP00000480469.1,33,ENST00000619706.5
ENSP00000480483.1,0,ENST00000622188.4
ENSP00000480514.1,13,ENST00000612311.4
ENSP00000480678.2,40,ENST00000618323.5
ENSP00000480821.1,13,ENST00000621372.4
ENSP00000480832.2,10,ENST00000614830.5
ENSP00000480836.1,7,ENST00000618481.4
ENSP00000480916.1,79,ENST00000616978.5
ENSP00000480986.1,40,ENST00000615916.4
ENSP00000480987.1,23,ENST00000616552.4
ENSP00000481000.1,20,ENST00000618908.4
ENSP00000481022.1,36,ENST00000621999.5
ENSP00000481029.1,10,ENST00000619920.4
ENSP00000481110.1,34,ENST00000619304.4
ENSP00000481531.1,129,ENST00000619791.1
ENSP00000481625.1,61,ENST00000613060.4
ENSP00000481707.1,9,ENST00000421553.7
ENSP00000481709.1,43,ENST00000618521.4
ENSP00000481733.1,21,ENST00000615911.4
ENSP00000481859.1,77,ENST00000610546.4
ENSP00000481886.1,7,ENST00000613358.4
ENSP00000481917.1,85,ENST00000617533.5
ENSP00000481920.1,23,ENST00000615788.4
ENSP00000482026.1,5,ENST00000611683.1
ENSP00000482066.1,28,ENST00000616743.1
ENSP00000482117.1,69,ENST00000615259.4
ENSP00000482133.1,12,ENST00000621525.4
ENSP00000482169.2,14,ENST00000610854.2
ENSP00000482277.1,40,ENST00000617231.5
ENSP00000482285.1,14,ENST00000619571.5
ENSP00000482313.2,35,ENST00000617875.6
ENSP00000482335.1,37,ENST00000617204.4
ENSP00000482396.1,12,ENST00000622211.4
ENSP00000482457.1,145,ENST00000564138.6
ENSP00000482533.1,1,ENST00000619747.1
ENSP00000482540.1,28,ENST00000612867.4
ENSP00000482568.2,10,ENST00000617316.2
ENSP00000482571.1,30,ENST00000611707.4
ENSP00000482620.1,65,ENST00000621161.5
ENSP00000482680.1,10,ENST00000618172.5
ENSP00000482732.1,36,ENST00000618819.5
ENSP00000482773.1,6,ENST00000474315.5
ENSP00000482797.1,28,ENST00000619232.1
ENSP00000482833.1,0,ENST00000620941.1
ENSP00000482835.1,20,ENST00000618940.4
ENSP00000482907.1,100,ENST00000613674.4
ENSP00000482946.1,14,ENST00000617445.5
ENSP00000482968.1,292,ENST00000613296.6
ENSP00000483059.1,32,ENST00000617312.4
ENSP00000483114.1,11,ENST00000622633.5
ENSP00000483133.1,36,ENST00000618772.4
ENSP00000483219.1,20,ENST00000610919.4
ENSP00000483228.1,58,ENST00000616407.2
ENSP00000483313.1,46,ENST00000618852.5
ENSP00000483345.1,6,ENST00000616600.5
ENSP00000483375.1,8,ENST00000617979.5
ENSP00000483403.1,24,ENST00000620156.4
ENSP00000483484.1,17,ENST00000610426.5
ENSP00000483489.1,11,ENST00000611055.4
ENSP00000483494.1,81,ENST00000612478.4
ENSP00000483523.1,86,ENST00000621426.6
ENSP00000483562.1,56,ENST00000614342.1
ENSP00000483595.2,60,ENST00000611820.5
ENSP00000483613.1,0,ENST00000622259.4
ENSP00000484056.1,17,ENST00000500893.4
ENSP00000484101.1,9,ENST00000612977.4
ENSP00000484121.1,7,ENST00000614314.4
ENSP00000484129.1,4,ENST00000614697.4
ENSP00000484175.1,22,ENST00000622669.4
ENSP00000484229.1,45,ENST00000610417.4
ENSP00000484267.1,129,ENST00000622514.4
ENSP00000484285.1,73,ENST00000616448.2
ENSP00000484343.1,19,ENST00000612421.3
ENSP00000484398.1,39,ENST00000619644.4
ENSP00000484435.1,33,ENST00000613953.4
ENSP00000484443.1,24,ENST00000618534.4
ENSP00000484472.1,600,ENST00000615648.2
ENSP00000484525.2,109,ENST00000613122.5
ENSP00000484532.1,8,ENST00000611091.5
ENSP00000484580.1,19,ENST00000618156.5
ENSP00000484680.1,31,ENST00000616939.4
ENSP00000484713.1,37,ENST00000620430.5
ENSP00000484799.1,39,ENST00000610967.4
ENSP00000484804.1,34,ENST00000611582.5
ENSP00000484819.1,49,ENST00000618329.4
ENSP00000484855.1,67,ENST00000621441.5
ENSP00000484943.1,29,ENST00000531044.5
ENSP00000484998.1,33,ENST00000612399.4
ENSP00000485033.1,128,ENST00000623213.2
ENSP00000485141.1,0,ENST00000530210.1
ENSP00000485218.1,0,ENST00000623481.3
ENSP00000485276.1,47,ENST00000623402.1
ENSP00000485308.1,14,ENST00000623882.4
ENSP00000485316.2,9,ENST00000411646.2
ENSP00000485350.2,73,ENST00000606389.7
ENSP00000485355.1,11,ENST00000482587.5
ENSP00000485408.1,7,ENST00000493470.2
ENSP00000485413.2,11,ENST00000623113.2
ENSP00000485477.1,13,ENST00000623978.3
ENSP00000485513.1,110,ENST00000623400.4
ENSP00000485698.1,12,ENST00000625458.1
ENSP00000485824.1,46,ENST00000626873.2
ENSP00000485925.2,48,ENST00000627394.3
ENSP00000486285.1,98,ENST00000627049.2
ENSP00000486306.1,33,ENST00000625837.2
ENSP00000486308.1,17,ENST00000630804.2
ENSP00000486361.1,12,ENST00000627305.2
ENSP00000486548.1,162,ENST00000630330.2
ENSP00000486574.1,30,ENST00000625521.2
ENSP00000486695.1,8,ENST00000630865.1
ENSP00000486723.1,83,ENST00000629427.2
ENSP00000486784.1,22,ENST00000626019.2
ENSP00000487245.1,16,ENST00000630925.1
ENSP00000487420.1,1,ENST00000625464.2
ENSP00000487567.1,18,ENST00000627377.1
ENSP00000487693.1,0,ENST00000634017.1
ENSP00000488055.1,30,ENST00000633063.3
ENSP00000488265.1,19,ENST00000632555.1
ENSP00000488305.1,11,ENST00000602845.2
ENSP00000488378.1,16,ENST00000633192.1
ENSP00000488422.1,32,ENST00000632065.1
ENSP00000488924.1,17,ENST00000635293.1
ENSP00000489011.1,11,ENST00000464962.6
ENSP00000489123.1,72,ENST00000635101.1
ENSP00000489180.1,7,ENST00000610038.5
ENSP00000489189.2,0,ENST00000634734.3
ENSP00000489304.2,118,ENST00000635620.2
ENSP00000489442.1,53,ENST00000634650.1
ENSP00000489519.1,12,ENST00000635511.1
ENSP00000489535.1,20,ENST00000634607.2
ENSP00000489536.1,10,ENST00000635641.1
ENSP00000489588.1,11,ENST00000456790.2
ENSP00000489607.1,24,ENST00000635051.1
ENSP00000489689.1,52,ENST00000636182.1
ENSP00000489752.1,107,ENST00000486777.7
ENSP00000489840.1,29,ENST00000637617.2
ENSP00000489961.1,14,ENST00000636027.1
ENSP00000490026.1,10,ENST00000638119.2
ENSP00000490083.1,16,ENST00000636580.2
ENSP00000490100.1,40,ENST00000637125.1
ENSP00000490116.2,42,ENST00000421806.4
ENSP00000490217.1,3,ENST00000637096.1
